mode,execution_ms,idle_scrapping_ms,active_interval_ms,active_fraction,n_traces,mean_delta_energy_j,std_delta_energy_j,base_dir,source_csv_list
compute,2000.0,1000.0,200.0,0.1,100,7.9314795,0.6556610925438919,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_0/logs/exp1_active.20251118T232250Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_0/logs/exp1_active.20251120T125708Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_1/logs/exp1_active.20251119T203439Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_1/logs/exp1_active.20251120T125832Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_2/logs/exp1_active.20251120T125956Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_3/logs/exp1_active.20251120T130122Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_4/logs/exp1_active.20251120T130246Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_5/logs/exp1_active.20251120T130409Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_6/logs/exp1_active.20251120T130533Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/200ms_actscr/exp_7/logs/exp1_active.20251120T130656Z.csv
compute,2000.0,1000.0,25.0,0.0125,100,8.11184086,0.42246679400937526,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_0/logs/exp1_active.20251120T133611Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_1/logs/exp1_active.20251120T133734Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_2/logs/exp1_active.20251120T133857Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_3/logs/exp1_active.20251120T134020Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_4/logs/exp1_active.20251120T134144Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_5/logs/exp1_active.20251120T134307Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_6/logs/exp1_active.20251120T134431Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_7/logs/exp1_active.20251120T134555Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_8/logs/exp1_active.20251120T134718Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/25ms_actscr/exp_9/logs/exp1_active.20251120T134841Z.csv
compute,2000.0,1000.0,2000.0,1.0,100,7.7399879799999995,10.658983783066322,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_0/logs/exp1_active.20251118T231712Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_0/logs/exp1_active.20251120T121233Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_1/logs/exp1_active.20251119T202902Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_1/logs/exp1_active.20251120T121356Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_2/logs/exp1_active.20251120T121520Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_3/logs/exp1_active.20251120T121643Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_4/logs/exp1_active.20251120T121806Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_5/logs/exp1_active.20251120T121930Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_6/logs/exp1_active.20251120T122053Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/2000ms_actscr/exp_7/logs/exp1_active.20251120T122217Z.csv
compute,2000.0,1000.0,12.0,0.006,100,8.15490659,0.36595898993308273,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_0/logs/exp1_active.20251120T135005Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_1/logs/exp1_active.20251120T135129Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_2/logs/exp1_active.20251120T135252Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_3/logs/exp1_active.20251120T135415Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_4/logs/exp1_active.20251120T135538Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_5/logs/exp1_active.20251120T135702Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_6/logs/exp1_active.20251120T135825Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_7/logs/exp1_active.20251120T135948Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_8/logs/exp1_active.20251120T140111Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/12ms_actscr/exp_9/logs/exp1_active.20251120T140234Z.csv
compute,2000.0,1000.0,1500.0,0.75,100,7.6995546400000014,3.1260380562294583,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251118T231837Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251120T122341Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251119T203027Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251120T122505Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_2/logs/exp1_active.20251120T122630Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_3/logs/exp1_active.20251120T122753Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_4/logs/exp1_active.20251120T122917Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_5/logs/exp1_active.20251120T123040Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_6/logs/exp1_active.20251120T123204Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1500ms_actscr/exp_7/logs/exp1_active.20251120T123327Z.csv
compute,2000.0,1000.0,1000.0,0.5,100,7.52487279,1.9894190422760778,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_0/logs/exp1_active.20251118T232001Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_0/logs/exp1_active.20251120T123451Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_1/logs/exp1_active.20251119T203151Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_1/logs/exp1_active.20251120T123614Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_2/logs/exp1_active.20251120T123738Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_3/logs/exp1_active.20251120T123901Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_4/logs/exp1_active.20251120T124024Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_5/logs/exp1_active.20251120T124147Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_6/logs/exp1_active.20251120T124310Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/2000ms_ex/1000ms_actscr/exp_7/logs/exp1_active.20251120T124434Z.csv
compute,1750.0,1000.0,1750.0,1.0,100,7.159811689999999,7.4116175526210375,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_0/logs/exp1_active.20251121T033413Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_1/logs/exp1_active.20251121T033534Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_2/logs/exp1_active.20251121T033655Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_3/logs/exp1_active.20251121T033816Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_4/logs/exp1_active.20251121T033938Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_5/logs/exp1_active.20251121T034059Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_6/logs/exp1_active.20251121T034220Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_7/logs/exp1_active.20251121T034341Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_8/logs/exp1_active.20251121T034503Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/1750ms_actscr/exp_9/logs/exp1_active.20251121T034624Z.csv
compute,1750.0,1000.0,87.5,0.05,100,7.221388500000001,0.4728145670292417,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_0/logs/exp1_active.20251121T044157Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_1/logs/exp1_active.20251121T044318Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_2/logs/exp1_active.20251121T044439Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_3/logs/exp1_active.20251121T044601Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_4/logs/exp1_active.20251121T044722Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_5/logs/exp1_active.20251121T044843Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_6/logs/exp1_active.20251121T045004Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_7/logs/exp1_active.20251121T045126Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_8/logs/exp1_active.20251121T045247Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/87.50000ms_actscr/exp_9/logs/exp1_active.20251121T045408Z.csv
compute,1750.0,1000.0,43.75,0.025,100,7.13277348,0.36088382533905466,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_0/logs/exp1_active.20251121T045529Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_1/logs/exp1_active.20251121T045651Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_2/logs/exp1_active.20251121T045812Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_3/logs/exp1_active.20251121T045933Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_4/logs/exp1_active.20251121T050054Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_5/logs/exp1_active.20251121T050215Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_6/logs/exp1_active.20251121T050337Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_7/logs/exp1_active.20251121T050458Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_8/logs/exp1_active.20251121T050619Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/43.75000ms_actscr/exp_9/logs/exp1_active.20251121T050740Z.csv
compute,1750.0,1000.0,10.9375,0.00625,100,7.156918870000002,0.3688770170117051,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_0/logs/exp1_active.20251121T052235Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_1/logs/exp1_active.20251121T052356Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_2/logs/exp1_active.20251121T052518Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_3/logs/exp1_active.20251121T052639Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_4/logs/exp1_active.20251121T052800Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_5/logs/exp1_active.20251121T052921Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_6/logs/exp1_active.20251121T053043Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_7/logs/exp1_active.20251121T053204Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_8/logs/exp1_active.20251121T053325Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/10.93750ms_actscr/exp_9/logs/exp1_active.20251121T053446Z.csv
compute,1750.0,1000.0,21.875,0.0125,100,7.1361649499999995,0.3367453526188115,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_0/logs/exp1_active.20251121T050902Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_1/logs/exp1_active.20251121T051023Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_2/logs/exp1_active.20251121T051144Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_3/logs/exp1_active.20251121T051306Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_4/logs/exp1_active.20251121T051427Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_5/logs/exp1_active.20251121T051548Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_6/logs/exp1_active.20251121T051709Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_7/logs/exp1_active.20251121T051830Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_8/logs/exp1_active.20251121T051952Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/21.87500ms_actscr/exp_9/logs/exp1_active.20251121T052113Z.csv
compute,1750.0,1000.0,175.0,0.1,100,7.10120771,0.5698704109720611,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_0/logs/exp1_active.20251121T042823Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_1/logs/exp1_active.20251121T042945Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_2/logs/exp1_active.20251121T043106Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_3/logs/exp1_active.20251121T043227Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_4/logs/exp1_active.20251121T043348Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_5/logs/exp1_active.20251121T043510Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_6/logs/exp1_active.20251121T043631Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_7/logs/exp1_active.20251121T043752Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_8/logs/exp1_active.20251121T043913Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1750ms_ex/175.00000ms_actscr/exp_9/logs/exp1_active.20251121T044035Z.csv
